measurementSiteReference,index,generatedSiteName,startLocatieForDisplayLat,startLocatieForDisplayLong,specificLocation,alertCDirectionCoded,intensity_id
RWS01_MONIBAS_0091hrr0408ra,5A,A9 northBound naar Alkmaar op knppnt Raasdorp ri afrit Haarlem-Zuid thv hmp 40.9,52.3689,4.71791,10624,positive,3398
RWS01_MONIBAS_0091hrr0411ra,1A,A9 northBound naar Alkmaar na afrit N205/A205 ri knppnt Rottepolderplein thv hmp 41.2,52.3704,4.71504,10583,positive,3399
RWS01_MONIBAS_0091hrr0411ra,3A,A9 northBound naar Alkmaar na afrit N205/A205 ri knppnt Rottepolderplein thv hmp 41.2,52.3704,4.71504,10583,positive,3400
RWS01_MONIBAS_0091hrr0411ra,801A,A9 northBound naar Alkmaar na afrit N205/A205 ri knppnt Rottepolderplein thv hmp 41.2,52.3704,4.71504,10583,positive,3401
RWS01_MONIBAS_0091hrr0414ra,1A,A9 northBound naar Alkmaar na afrit N205/A205 ri knppnt Rottepolderplein thv hmp 41.4,52.3719,4.71232,10583,positive,3402
RWS01_MONIBAS_0091hrr0414ra,3A,A9 northBound naar Alkmaar na afrit N205/A205 ri knppnt Rottepolderplein thv hmp 41.4,52.3719,4.71232,10583,positive,3403
RWS01_MONIBAS_0091hrr0414ra,801A,A9 northBound naar Alkmaar na afrit N205/A205 ri knppnt Rottepolderplein thv hmp 41.4,52.3719,4.71232,10583,positive,3404
RWS01_MONIBAS_0091hrr0418ra,1A,A9 northBound naar Alkmaar na afrit N205/A205 ri knppnt Rottepolderplein thv hmp 41.8,52.3749,4.70908,10583,positive,3405
RWS01_MONIBAS_0091hrr0418ra,3A,A9 northBound naar Alkmaar na afrit N205/A205 ri knppnt Rottepolderplein thv hmp 41.8,52.3749,4.70908,10583,positive,3406
RWS01_MONIBAS_0091hrr0418ra,801A,A9 northBound naar Alkmaar na afrit N205/A205 ri knppnt Rottepolderplein thv hmp 41.8,52.3749,4.70908,10583,positive,3407
RWS01_MONIBAS_0091hrr0421ra,1A,A9 northBound naar Alkmaar na afrit N205/A205 ri knppnt Rottepolderplein thv hmp 42.1,52.3778,4.70863,10583,positive,3408
RWS01_MONIBAS_0091hrr0421ra,3A,A9 northBound naar Alkmaar na afrit N205/A205 ri knppnt Rottepolderplein thv hmp 42.1,52.3778,4.70863,10583,positive,3409
RWS01_MONIBAS_0091hrr0421ra,5A,A9 northBound naar Alkmaar na afrit N205/A205 ri knppnt Rottepolderplein thv hmp 42.1,52.3778,4.70863,10583,positive,3410
RWS01_MONIBAS_0091hrr0421ra,7A,A9 northBound naar Alkmaar na afrit N205/A205 ri knppnt Rottepolderplein thv hmp 42.1,52.3778,4.70863,10583,positive,3411
RWS01_MONIBAS_0091hrr0423ra,1A,A9 northBound naar Alkmaar na afrit N205/A205 ri knppnt Rottepolderplein thv hmp 42.3,52.3795,4.70834,10583,positive,3412
RWS01_MONIBAS_0091hrr0423ra,3A,A9 northBound naar Alkmaar na afrit N205/A205 ri knppnt Rottepolderplein thv hmp 42.3,52.3795,4.70834,10583,positive,3413
RWS01_MONIBAS_0091hrr0423ra,5A,A9 northBound naar Alkmaar na afrit N205/A205 ri knppnt Rottepolderplein thv hmp 42.3,52.3795,4.70834,10583,positive,3414
RWS01_MONIBAS_0091hrr0423ra,7A,A9 northBound naar Alkmaar na afrit N205/A205 ri knppnt Rottepolderplein thv hmp 42.3,52.3795,4.70834,10583,positive,3415
RWS01_MONIBAS_0091hrr0427ra,1A,A9 northBound naar Alkmaar op knppnt Rottepolderplein ri knppnt Velsen thv hmp 42.8,52.3835,4.70771,10586,positive,3416
RWS01_MONIBAS_0091hrr0427ra,3A,A9 northBound naar Alkmaar op knppnt Rottepolderplein ri knppnt Velsen thv hmp 42.8,52.3835,4.70771,10586,positive,3417
RWS01_MONIBAS_0091hrr0427ra,801A,A9 northBound naar Alkmaar op knppnt Rottepolderplein ri knppnt Velsen thv hmp 42.8,52.3835,4.70771,10586,positive,3418
RWS01_MONIBAS_0091hrr0433ra,1A,A9 northBound naar Alkmaar op knppnt Rottepolderplein ri knppnt Velsen thv hmp 43.3,52.3883,4.70693,10586,positive,3419
RWS01_MONIBAS_0091hrr0433ra,3A,A9 northBound naar Alkmaar op knppnt Rottepolderplein ri knppnt Velsen thv hmp 43.3,52.3883,4.70693,10586,positive,3420
RWS01_MONIBAS_0091hrr0433ra,801A,A9 northBound naar Alkmaar op knppnt Rottepolderplein ri knppnt Velsen thv hmp 43.3,52.3883,4.70693,10586,positive,3421
RWS01_MONIBAS_0091hrr0437ra,1A,A9 northBound naar Alkmaar op knppnt Rottepolderplein ri knppnt Velsen thv hmp 43.7,52.3921,4.70636,10586,positive,3422
RWS01_MONIBAS_0091hrr0437ra,3A,A9 northBound naar Alkmaar op knppnt Rottepolderplein ri knppnt Velsen thv hmp 43.7,52.3921,4.70636,10586,positive,3423
RWS01_MONIBAS_0091hrr0437ra,801A,A9 northBound naar Alkmaar op knppnt Rottepolderplein ri knppnt Velsen thv hmp 43.7,52.3921,4.70636,10586,positive,3424
RWS01_MONIBAS_0091hrr0439ra,1A,A9 northBound naar Alkmaar op knppnt Rottepolderplein ri knppnt Velsen thv hmp 43.9,52.3936,4.70608,10586,positive,3425
RWS01_MONIBAS_0091hrr0439ra,3A,A9 northBound naar Alkmaar op knppnt Rottepolderplein ri knppnt Velsen thv hmp 43.9,52.3936,4.70608,10586,positive,3426
RWS01_MONIBAS_0091hrr0439ra,801A,A9 northBound naar Alkmaar op knppnt Rottepolderplein ri knppnt Velsen thv hmp 43.9,52.3936,4.70608,10586,positive,3427
RWS01_MONIBAS_0091hrr0443ra,1A,A9 northBound naar Alkmaar op knppnt Rottepolderplein ri knppnt Velsen thv hmp 44.3,52.3975,4.70543,10586,positive,3428
RWS01_MONIBAS_0091hrr0443ra,3A,A9 northBound naar Alkmaar op knppnt Rottepolderplein ri knppnt Velsen thv hmp 44.3,52.3975,4.70543,10586,positive,3429
RWS01_MONIBAS_0091hrr0443ra,801A,A9 northBound naar Alkmaar op knppnt Rottepolderplein ri knppnt Velsen thv hmp 44.3,52.3975,4.70543,10586,positive,3430
RWS01_MONIBAS_0091hrr0448ra,1A,A9 northBound naar Alkmaar op knppnt Rottepolderplein ri knppnt Velsen thv hmp 44.8,52.4021,4.70468,10586,positive,3431
RWS01_MONIBAS_0091hrr0448ra,3A,A9 northBound naar Alkmaar op knppnt Rottepolderplein ri knppnt Velsen thv hmp 44.8,52.4021,4.70468,10586,positive,3432
RWS01_MONIBAS_0091hrr0448ra,801A,A9 northBound naar Alkmaar op knppnt Rottepolderplein ri knppnt Velsen thv hmp 44.8,52.4021,4.70468,10586,positive,3433
RWS01_MONIBAS_0091hrr0453ra,1A,A9 northBound naar Alkmaar op knppnt Rottepolderplein ri knppnt Velsen thv hmp 45.3,52.406,4.7032,10586,positive,3434
RWS01_MONIBAS_0091hrr0453ra,3A,A9 northBound naar Alkmaar op knppnt Rottepolderplein ri knppnt Velsen thv hmp 45.3,52.406,4.7032,10586,positive,3435
RWS01_MONIBAS_0091hrr0453ra,801A,A9 northBound naar Alkmaar op knppnt Rottepolderplein ri knppnt Velsen thv hmp 45.3,52.406,4.7032,10586,positive,3436
RWS01_MONIBAS_0091hrr0456ra,1A,A9 northBound naar Alkmaar op knppnt Rottepolderplein ri knppnt Velsen thv hmp 45.6,52.4086,4.70184,10586,positive,3437
RWS01_MONIBAS_0091hrr0456ra,3A,A9 northBound naar Alkmaar op knppnt Rottepolderplein ri knppnt Velsen thv hmp 45.6,52.4086,4.70184,10586,positive,3438
RWS01_MONIBAS_0091hrr0456ra,801A,A9 northBound naar Alkmaar op knppnt Rottepolderplein ri knppnt Velsen thv hmp 45.6,52.4086,4.70184,10586,positive,3439
RWS01_MONIBAS_0091hrr0458ra,1A,A9 northBound naar Alkmaar op knppnt Rottepolderplein ri knppnt Velsen thv hmp 45.9,52.4111,4.70049,10586,positive,3440
RWS01_MONIBAS_0091hrr0458ra,3A,A9 northBound naar Alkmaar op knppnt Rottepolderplein ri knppnt Velsen thv hmp 45.9,52.4111,4.70049,10586,positive,3441
RWS01_MONIBAS_0091hrr0458ra,801A,A9 northBound naar Alkmaar op knppnt Rottepolderplein ri knppnt Velsen thv hmp 45.9,52.4111,4.70049,10586,positive,3442
RWS01_MONIBAS_0091hrr0462ra,1A,A9 northBound naar Alkmaar op knppnt Rottepolderplein ri knppnt Velsen thv hmp 46.2,52.4137,4.69911,10586,positive,3443
RWS01_MONIBAS_0091hrr0462ra,3A,A9 northBound naar Alkmaar op knppnt Rottepolderplein ri knppnt Velsen thv hmp 46.2,52.4137,4.69911,10586,positive,3444
RWS01_MONIBAS_0091hrr0462ra,801A,A9 northBound naar Alkmaar op knppnt Rottepolderplein ri knppnt Velsen thv hmp 46.2,52.4137,4.69911,10586,positive,3445
RWS01_MONIBAS_0091hrr0467ra,1A,A9 northBound naar Alkmaar op knppnt Rottepolderplein ri knppnt Velsen thv hmp 46.7,52.4178,4.69617,10586,positive,3446
RWS01_MONIBAS_0091hrr0467ra,3A,A9 northBound naar Alkmaar op knppnt Rottepolderplein ri knppnt Velsen thv hmp 46.7,52.4178,4.69617,10586,positive,3447
RWS01_MONIBAS_0091hrr0467ra,801A,A9 northBound naar Alkmaar op knppnt Rottepolderplein ri knppnt Velsen thv hmp 46.7,52.4178,4.69617,10586,positive,3448
RWS01_MONIBAS_0091hrr0469ra,1A,A9 northBound naar Alkmaar op knppnt Rottepolderplein ri knppnt Velsen thv hmp 46.9,52.4193,4.69454,10586,positive,3449
RWS01_MONIBAS_0091hrr0469ra,3A,A9 northBound naar Alkmaar op knppnt Rottepolderplein ri knppnt Velsen thv hmp 46.9,52.4193,4.69454,10586,positive,3450
RWS01_MONIBAS_0091hrr0469ra,801A,A9 northBound naar Alkmaar op knppnt Rottepolderplein ri knppnt Velsen thv hmp 46.9,52.4193,4.69454,10586,positive,3451
RWS01_MONIBAS_0091hrr0473ra,1A,A9 northBound naar Alkmaar op knppnt Rottepolderplein ri knppnt Velsen thv hmp 47.3,52.4221,4.69039,10589,positive,3452
RWS01_MONIBAS_0091hrr0473ra,3A,A9 northBound naar Alkmaar op knppnt Rottepolderplein ri knppnt Velsen thv hmp 47.3,52.4221,4.69039,10589,positive,3453
RWS01_MONIBAS_0091hrr0473ra,801A,A9 northBound naar Alkmaar op knppnt Rottepolderplein ri knppnt Velsen thv hmp 47.3,52.4221,4.69039,10589,positive,3454
RWS01_MONIBAS_0091hrr0476ra,1A,A9 northBound naar Alkmaar op knppnt Rottepolderplein ri knppnt Velsen thv hmp 47.6,52.4239,4.68716,10589,positive,3455
RWS01_MONIBAS_0091hrr0476ra,3A,A9 northBound naar Alkmaar op knppnt Rottepolderplein ri knppnt Velsen thv hmp 47.6,52.4239,4.68716,10589,positive,3456
RWS01_MONIBAS_0091hrr0476ra,801A,A9 northBound naar Alkmaar op knppnt Rottepolderplein ri knppnt Velsen thv hmp 47.6,52.4239,4.68716,10589,positive,3457
RWS01_MONIBAS_0091hrr0478ra,1A,A9 northBound naar Alkmaar op knppnt Rottepolderplein ri knppnt Velsen thv hmp 47.9,52.4256,4.68419,10589,positive,3458
RWS01_MONIBAS_0091hrr0478ra,3A,A9 northBound naar Alkmaar op knppnt Rottepolderplein ri knppnt Velsen thv hmp 47.9,52.4256,4.68419,10589,positive,3459
RWS01_MONIBAS_0091hrr0478ra,801A,A9 northBound naar Alkmaar op knppnt Rottepolderplein ri knppnt Velsen thv hmp 47.9,52.4256,4.68419,10589,positive,3460
RWS01_MONIBAS_0091hrr0481ra,1A,A9 northBound naar Alkmaar op knppnt Rottepolderplein ri knppnt Velsen thv hmp 48.2,52.4278,4.6814,10589,positive,3461
RWS01_MONIBAS_0091hrr0481ra,3A,A9 northBound naar Alkmaar op knppnt Rottepolderplein ri knppnt Velsen thv hmp 48.2,52.4278,4.6814,10589,positive,3462
RWS01_MONIBAS_0091hrr0481ra,801A,A9 northBound naar Alkmaar op knppnt Rottepolderplein ri knppnt Velsen thv hmp 48.2,52.4278,4.6814,10589,positive,3463
RWS01_MONIBAS_0091hrr0484ra,1A,A9 northBound naar Alkmaar op knppnt Rottepolderplein ri knppnt Velsen thv hmp 48.5,52.43,4.67896,10589,positive,3464
RWS01_MONIBAS_0091hrr0484ra,3A,A9 northBound naar Alkmaar op knppnt Rottepolderplein ri knppnt Velsen thv hmp 48.5,52.43,4.67896,10589,positive,3465
RWS01_MONIBAS_0091hrr0484ra,801A,A9 northBound naar Alkmaar op knppnt Rottepolderplein ri knppnt Velsen thv hmp 48.5,52.43,4.67896,10589,positive,3466
RWS01_MONIBAS_0091hrr0488ra,1A,A9 northBound naar Alkmaar op knppnt Rottepolderplein ri knppnt Velsen thv hmp 48.9,52.4329,4.67596,10589,positive,3467
RWS01_MONIBAS_0091hrr0488ra,3A,A9 northBound naar Alkmaar op knppnt Rottepolderplein ri knppnt Velsen thv hmp 48.9,52.4329,4.67596,10589,positive,3468
RWS01_MONIBAS_0091hrr0488ra,801A,A9 northBound naar Alkmaar op knppnt Rottepolderplein ri knppnt Velsen thv hmp 48.9,52.4329,4.67596,10589,positive,3469
RWS01_MONIBAS_0091hrr0493ra,1A,A9 northBound naar Alkmaar op knppnt Velsen ri afrit 8 thv hmp 49.3,52.436,4.67263,10591,positive,3470
RWS01_MONIBAS_0091hrr0493ra,3A,A9 northBound naar Alkmaar op knppnt Velsen ri afrit 8 thv hmp 49.3,52.436,4.67263,10591,positive,3471
RWS01_MONIBAS_0091hrr0493rb,5A,A9 northBound naar Alkmaar op knppnt Velsen ri afrit 8 thv hmp 49.3,52.436,4.67263,10591,positive,3472
RWS01_MONIBAS_0091hrr0493rb,7A,A9 northBound naar Alkmaar op knppnt Velsen ri afrit 8 thv hmp 49.3,52.436,4.67263,10591,positive,3473
RWS01_MONIBAS_0091hrr0496ra,1A,A9 northBound naar Alkmaar op knppnt Velsen ri afrit 8 thv hmp 49.7,52.4388,4.67001,10591,positive,3474
RWS01_MONIBAS_0091hrr0496ra,3A,A9 northBound naar Alkmaar op knppnt Velsen ri afrit 8 thv hmp 49.7,52.4388,4.67001,10591,positive,3475
RWS01_MONIBAS_0091hrr0500ra,1A,A9 northBound naar Alkmaar op knppnt Velsen ri afrit 8 thv hmp 50.1,52.4422,4.66797,10591,positive,3476
RWS01_MONIBAS_0091hrr0500ra,3A,A9 northBound naar Alkmaar op knppnt Velsen ri afrit 8 thv hmp 50.1,52.4422,4.66797,10591,positive,3477
RWS01_MONIBAS_0091hrr0500ra,5A,A9 northBound naar Alkmaar op knppnt Velsen ri afrit 8 thv hmp 50.1,52.4422,4.66797,10591,positive,3478
RWS01_MONIBAS_0091hrr0504ra,1A,A9 northBound naar Alkmaar op knppnt Velsen ri afrit 8 thv hmp 50.4,52.4453,4.66709,10591,positive,3479
RWS01_MONIBAS_0091hrr0504ra,3A,A9 northBound naar Alkmaar op knppnt Velsen ri afrit 8 thv hmp 50.4,52.4453,4.66709,10591,positive,3480
RWS01_MONIBAS_0091hrr0504ra,5A,A9 northBound naar Alkmaar op knppnt Velsen ri afrit 8 thv hmp 50.4,52.4453,4.66709,10591,positive,3481
RWS01_MONIBAS_0091hrr0507ra,1A,A9 northBound naar Alkmaar op knppnt Velsen ri afrit 8 thv hmp 50.8,52.4484,4.66718,10591,positive,3482
RWS01_MONIBAS_0091hrr0507ra,3A,A9 northBound naar Alkmaar op knppnt Velsen ri afrit 8 thv hmp 50.8,52.4484,4.66718,10591,positive,3483
RWS01_MONIBAS_0091hrr0507ra,5A,A9 northBound naar Alkmaar op knppnt Velsen ri afrit 8 thv hmp 50.8,52.4484,4.66718,10591,positive,3484
RWS01_MONIBAS_0091hrr0509ra,1A,A9 northBound naar Alkmaar op knppnt Velsen ri afrit 8 thv hmp 50.9,52.4498,4.66746,10591,positive,3485
RWS01_MONIBAS_0091hrr0509ra,3A,A9 northBound naar Alkmaar op knppnt Velsen ri afrit 8 thv hmp 50.9,52.4498,4.66746,10591,positive,3486
RWS01_MONIBAS_0091hrr0509ra,5A,A9 northBound naar Alkmaar op knppnt Velsen ri afrit 8 thv hmp 50.9,52.4498,4.66746,10591,positive,3487
RWS01_MONIBAS_0091hrr0512ra,1A,A9 northBound naar Alkmaar op knppnt Velsen ri afrit 8 thv hmp 51.2,52.4524,4.66845,10591,positive,3488
RWS01_MONIBAS_0091hrr0512ra,3A,A9 northBound naar Alkmaar op knppnt Velsen ri afrit 8 thv hmp 51.2,52.4524,4.66845,10591,positive,3489
RWS01_MONIBAS_0091hrr0512ra,5A,A9 northBound naar Alkmaar op knppnt Velsen ri afrit 8 thv hmp 51.2,52.4524,4.66845,10591,positive,3490
RWS01_MONIBAS_0100vwa0138ra,1A,"A10 clockwise naar De Nieuwe Meer na afrit 12 ri afrit 11 thv hmp 13.8, afrit",52.3367,4.9403,7190,positive,3491
RWS01_MONIBAS_0100vwa0146ra,1A,"A10 clockwise naar De Nieuwe Meer na afrit 11 ri afrit 10 thv hmp 14.7, afrit",52.3329,4.92962,7191,positive,3492
RWS01_MONIBAS_0100vwa0172ra,1A,"A10 clockwise naar De Nieuwe Meer na afrit 9 ri afrit 8 thv hmp 17.3, afrit",52.3345,4.89644,7198,positive,3493
RWS01_MONIBAS_0100vwa0172ra,3A,"A10 clockwise naar De Nieuwe Meer na afrit 9 ri afrit 8 thv hmp 17.3, afrit",52.3345,4.89644,7198,positive,3494
RWS01_MONIBAS_0100vwa0195ra,1A,"A10 clockwise naar De Nieuwe Meer na afrit 8 ri knppnt De Nieuwe Meer thv hmp 19.5, afrit",52.3386,4.86286,7199,positive,3495
RWS01_MONIBAS_0100vwa0195ra,3A,"A10 clockwise naar De Nieuwe Meer na afrit 8 ri knppnt De Nieuwe Meer thv hmp 19.5, afrit",52.3386,4.86286,7199,positive,3496
RWS01_MONIBAS_0100vwb0129ra,1A,"A10 clockwise naar De Nieuwe Meer na afrit 13 ri afrit 12 thv hmp 13.0, oprit",52.3402,4.95125,7189,positive,3497
RWS01_MONIBAS_0100vwb0140ra,1A,"A10 clockwise naar De Nieuwe Meer na afrit 12 ri afrit 11 thv hmp 14.0, oprit",52.3357,4.93789,7190,positive,3498
RWS01_MONIBAS_0100vwb0147ra,1A,"A10 clockwise naar De Nieuwe Meer na afrit 11 ri afrit 10 thv hmp 14.8, oprit",52.3326,4.92789,7191,positive,3499
RWS01_MONIBAS_0100vwb0183ra,1A,"A10 clockwise naar De Nieuwe Meer na afrit 9 ri afrit 8 thv hmp 18.3, oprit",52.3351,4.89446,7198,positive,3500
RWS01_MONIBAS_0100vwb0199ra,1A,"A10 clockwise naar De Nieuwe Meer na afrit 8 ri knppnt De Nieuwe Meer thv hmp 19.9, oprit",52.3389,4.8601,7199,positive,3501
RWS01_MONIBAS_0100vwc0131ra,1A,"A10 anticlockwise naar Watergraafsmeer na afrit 13 ri knppnt Watergraafsmeer thv hmp 13.2, afrit",52.3389,4.94956,7189,negative,3502
RWS01_MONIBAS_0100vwc0140ra,1A,"A10 anticlockwise naar Watergraafsmeer na afrit 12 ri afrit 13 thv hmp 14.0, afrit",52.3354,4.9382,7190,negative,3503
RWS01_MONIBAS_0100vwc0140ra,3A,"A10 anticlockwise naar Watergraafsmeer na afrit 12 ri afrit 13 thv hmp 14.0, afrit",52.3354,4.9382,7190,negative,3504
RWS01_MONIBAS_0100vwc0147ra,1A,"A10 anticlockwise naar Watergraafsmeer na afrit 11 ri afrit 12 thv hmp 14.8, afrit",52.3318,4.92873,7191,negative,3505
RWS01_MONIBAS_0100vwc0175ra,1A,"A10 anticlockwise naar Watergraafsmeer na afrit 9 ri knppnt Amstel thv hmp 17.6, afrit",52.3351,4.89446,7198,negative,3506
RWS01_MONIBAS_0100vwc0175ra,3A,"A10 anticlockwise naar Watergraafsmeer na afrit 9 ri knppnt Amstel thv hmp 17.6, afrit",52.3351,4.89446,7198,negative,3507
RWS01_MONIBAS_0100vwc0199ra,1A,"A10 anticlockwise naar Watergraafsmeer na afrit 8 ri afrit 9 thv hmp 20.0, afrit",52.3377,4.85904,7199,negative,3508
RWS01_MONIBAS_0100vwc0199ra,3A,"A10 anticlockwise naar Watergraafsmeer na afrit 8 ri afrit 9 thv hmp 20.0, afrit",52.3377,4.85904,7199,negative,3509
RWS01_MONIBAS_0100vwd0127ra,1A,"A10 anticlockwise naar Watergraafsmeer na afrit 13 ri knppnt Watergraafsmeer thv hmp 12.8, oprit",52.3414,4.95393,7189,negative,3510
RWS01_MONIBAS_0100vwd0137ra,1A,"A10 anticlockwise naar Watergraafsmeer na afrit 12 ri afrit 13 thv hmp 13.8, oprit",52.3366,4.94118,7190,negative,3511
RWS01_MONIBAS_0100vwd0146ra,1A,"A10 anticlockwise naar Watergraafsmeer na afrit 11 ri afrit 12 thv hmp 14.7, oprit",52.3327,4.93026,7191,negative,3512
RWS01_MONIBAS_0100vwd0173ra,1A,"A10 anticlockwise naar Watergraafsmeer na afrit 9 ri knppnt Amstel thv hmp 17.3, oprit",52.3338,4.89546,7198,negative,3513
RWS01_MONIBAS_0100vwn0290ra,1A,"A10 anticlockwise naar De Nieuwe Meer op knppnt Coenplein ri afrit 1 thv hmp 29.0, prb",52.4066,4.8556,7211,negative,3514
RWS01_MONIBAS_0100vwn0290ra,3A,"A10 anticlockwise naar De Nieuwe Meer op knppnt Coenplein ri afrit 1 thv hmp 29.0, prb",52.4066,4.8556,7211,negative,3515
RWS01_MONIBAS_0100vwn0290ra,5A,"A10 anticlockwise naar De Nieuwe Meer op knppnt Coenplein ri afrit 1 thv hmp 29.0, prb",52.4066,4.8556,7211,negative,3516
RWS01_MONIBAS_0100vwn0290ra,801A,"A10 anticlockwise naar De Nieuwe Meer op knppnt Coenplein ri afrit 1 thv hmp 29.0, prb",52.4066,4.8556,7211,negative,3517
RWS01_MONIBAS_0100vwn0293ra,1A,"A10 anticlockwise naar De Nieuwe Meer op knppnt Coenplein ri afrit 1 thv hmp 29.3, prb",52.409,4.85872,7211,negative,3518
RWS01_MONIBAS_0100vwn0293ra,3A,"A10 anticlockwise naar De Nieuwe Meer op knppnt Coenplein ri afrit 1 thv hmp 29.3, prb",52.409,4.85872,7211,negative,3519
RWS01_MONIBAS_0100vwn0293ra,801A,"A10 anticlockwise naar De Nieuwe Meer op knppnt Coenplein ri afrit 1 thv hmp 29.3, prb",52.409,4.85872,7211,negative,3520
RWS01_MONIBAS_0100vwn0296ra,1A,"A10 anticlockwise naar De Nieuwe Meer op knppnt Coenplein ri afrit 1 thv hmp 29.6, prb",52.4112,4.86094,7211,negative,3521
RWS01_MONIBAS_0100vwn0296ra,3A,"A10 anticlockwise naar De Nieuwe Meer op knppnt Coenplein ri afrit 1 thv hmp 29.6, prb",52.4112,4.86094,7211,negative,3522
RWS01_MONIBAS_0100vwn0297ra,1A,"A10 anticlockwise naar De Nieuwe Meer op knppnt Coenplein ri afrit 1 thv hmp 29.8, prb",52.4124,4.86212,7211,negative,3523
RWS01_MONIBAS_0100vwn0297ra,3A,"A10 anticlockwise naar De Nieuwe Meer op knppnt Coenplein ri afrit 1 thv hmp 29.8, prb",52.4124,4.86212,7211,negative,3524
RWS01_MONIBAS_0100vwn0299ra,1A,"A10 anticlockwise naar De Nieuwe Meer op knppnt Coenplein ri afrit 1 thv hmp 29.9, prb",52.4134,4.86304,7211,negative,3525
RWS01_MONIBAS_0100vwn0299ra,3A,"A10 anticlockwise naar De Nieuwe Meer op knppnt Coenplein ri afrit 1 thv hmp 29.9, prb",52.4134,4.86304,7211,negative,3526
RWS01_MONIBAS_0100vwn0300ra,1A,"A10 anticlockwise naar De Nieuwe Meer op knppnt Coenplein ri afrit 1 thv hmp 30.1, prb",52.4147,4.86425,7211,negative,3527
RWS01_MONIBAS_0100vwn0300ra,3A,"A10 anticlockwise naar De Nieuwe Meer op knppnt Coenplein ri afrit 1 thv hmp 30.1, prb",52.4147,4.86425,7211,negative,3528
RWS01_MONIBAS_0100vwn0300rb,1A,"A10 anticlockwise naar De Nieuwe Meer op knppnt Coenplein ri afrit 1 thv hmp 30.0, prb",52.414,4.86362,7211,negative,3529
RWS01_MONIBAS_0100vwn0300rb,3A,"A10 anticlockwise naar De Nieuwe Meer op knppnt Coenplein ri afrit 1 thv hmp 30.0, prb",52.414,4.86362,7211,negative,3530
RWS01_MONIBAS_0100vwn0302ra,1A,"A10 anticlockwise naar De Nieuwe Meer op knppnt Coenplein ri afrit 1 thv hmp 30.3, prb",52.4159,4.86541,7211,negative,3531
RWS01_MONIBAS_0100vwn0302ra,3A,"A10 anticlockwise naar De Nieuwe Meer op knppnt Coenplein ri afrit 1 thv hmp 30.3, prb",52.4159,4.86541,7211,negative,3532
RWS01_MONIBAS_0100vwn0304ra,1A,"A10 anticlockwise naar De Nieuwe Meer op knppnt Coenplein ri afrit 1 thv hmp 30.4, prb",52.4172,4.86663,7211,negative,3533
RWS01_MONIBAS_0100vwn0304ra,3A,"A10 anticlockwise naar De Nieuwe Meer op knppnt Coenplein ri afrit 1 thv hmp 30.4, prb",52.4172,4.86663,7211,negative,3534
RWS01_MONIBAS_0100vwn0307ra,1A,"A10 anticlockwise naar Coenplein na afrit 18 ri knppnt Coenplein thv hmp 30.7, prb",52.4195,4.86881,7215,negative,3535
RWS01_MONIBAS_0100vwn0307ra,3A,"A10 anticlockwise naar Coenplein na afrit 18 ri knppnt Coenplein thv hmp 30.7, prb",52.4195,4.86881,7215,negative,3536
RWS01_MONIBAS_0100vwn0308ra,1A,"A10 anticlockwise naar Coenplein na afrit 18 ri knppnt Coenplein thv hmp 30.9, prb",52.4207,4.87015,7215,negative,3537
RWS01_MONIBAS_0100vwn0308ra,3A,"A10 anticlockwise naar Coenplein na afrit 18 ri knppnt Coenplein thv hmp 30.9, prb",52.4207,4.87015,7215,negative,3538
RWS01_MONIBAS_0100vwn0308ra,5A,"A10 anticlockwise naar Coenplein na afrit 18 ri knppnt Coenplein thv hmp 30.9, prb",52.4207,4.87015,7215,negative,3539
RWS01_MONIBAS_0100vwp0113ra,1A,"A10 clockwise naar Watergraafsmeer op knppnt Watergraafsmeer ri afrit 13 thv hmp 11.4, vw",52.3528,4.96288,7187,positive,3540
RWS01_MONIBAS_0100vwp0276ra,5A,"A10 clockwise naar Coenplein na afrit 2 ri knppnt Westrandweg thv hmp 27.7, vw",52.3966,4.8449,7209,positive,3541
RWS01_MONIBAS_0100vwp0281ra,1A,"A10 clockwise naar Coenplein op knppnt Westrandweg ri afrit 1 thv hmp 28.1, vw",52.4,4.84816,21978,positive,3542
RWS01_MONIBAS_0100vwp0281ra,3A,"A10 clockwise naar Coenplein op knppnt Westrandweg ri afrit 1 thv hmp 28.1, vw",52.4,4.84816,21978,positive,3543
RWS01_MONIBAS_0100vwp0285ra,1A,"A10 clockwise naar Coenplein na afrit 1 ri knppnt Coenplein thv hmp 28.6, vw",52.4031,4.85189,7210,positive,3544
RWS01_MONIBAS_0100vwp0285ra,3A,"A10 clockwise naar Coenplein na afrit 1 ri knppnt Coenplein thv hmp 28.6, vw",52.4031,4.85189,7210,positive,3545
RWS01_MONIBAS_0100vwp0285ra,5A,"A10 clockwise naar Coenplein na afrit 1 ri knppnt Coenplein thv hmp 28.6, vw",52.4031,4.85189,7210,positive,3546
RWS01_MONIBAS_0100vwp0285ra,7A,"A10 clockwise naar Coenplein na afrit 1 ri knppnt Coenplein thv hmp 28.6, vw",52.4031,4.85189,7210,positive,3547
RWS01_MONIBAS_0100vwp0287ra,1A,"A10 clockwise naar Coenplein na afrit 1 ri knppnt Coenplein thv hmp 28.8, vw",52.4047,4.85376,7210,positive,3548
