filename,situationNumber,situationRecordNumber,situationRecordCreationTime,situationRecordVersionTime,probabilityOfOccurrence,sourceName,validityStatus,validity_overallStartTime,validity_overallEndTime,location_locationForDisplay_latitude,location_locationForDisplay_longitude,location_carriageway,management_lifeCycleManagement_cancel,operatorActionStatus
20160601151015.xml,857,4,2016-05-20T13:53:35Z,2016-05-20T19:56:12Z,certain,ZN-M [RWS Zuid-Nederland District Midden],definedByValidityTimeSpec,2016-07-01T19:00:00Z,2016-07-02T21:59:00Z,51.639324,5.567903,entrySlipRoad,,approved
20160601151015.xml,858,2,2016-05-20T14:03:29Z,2016-05-23T08:42:20Z,certain,ZN-M [RWS Zuid-Nederland District Midden],definedByValidityTimeSpec,2016-07-01T19:00:00Z,2016-07-02T21:59:00Z,51.627045,5.5069337,entrySlipRoad,,approved
20160601151015.xml,858,3,2016-05-20T14:03:29Z,2016-05-23T08:42:20Z,certain,ZN-M [RWS Zuid-Nederland District Midden],definedByValidityTimeSpec,2016-07-01T19:00:00Z,2016-07-02T21:59:00Z,51.627045,5.5069337,entrySlipRoad,,approved
20160601151015.xml,858,4,2016-05-20T14:03:29Z,2016-05-23T08:42:20Z,certain,ZN-M [RWS Zuid-Nederland District Midden],definedByValidityTimeSpec,2016-07-01T19:00:00Z,2016-07-02T21:59:00Z,51.60108,5.514429,entrySlipRoad,,approved
20160601151015.xml,858,5,2016-05-20T14:03:29Z,2016-05-23T08:42:20Z,certain,ZN-M [RWS Zuid-Nederland District Midden],definedByValidityTimeSpec,2016-07-01T19:00:00Z,2016-07-02T21:59:00Z,51.60108,5.514429,entrySlipRoad,,approved
20160601151015.xml,859,2,2016-05-20T14:22:47Z,2016-05-20T19:58:58Z,certain,ZN-M [RWS Zuid-Nederland District Midden],definedByValidityTimeSpec,2016-07-02T21:59:00Z,2016-07-04T03:00:00Z,51.62646,5.5057497,mainCarriageway,,approved
20160601151015.xml,859,3,2016-05-20T14:22:47Z,2016-05-20T19:58:58Z,certain,ZN-M [RWS Zuid-Nederland District Midden],definedByValidityTimeSpec,2016-07-02T21:59:00Z,2016-07-04T03:00:00Z,51.62646,5.5057497,mainCarriageway,,approved
20160601151015.xml,859,4,2016-05-20T14:22:47Z,2016-05-20T19:58:58Z,certain,ZN-M [RWS Zuid-Nederland District Midden],definedByValidityTimeSpec,2016-07-02T21:59:00Z,2016-07-04T03:00:00Z,51.62876,5.5090194,mainCarriageway,,approved
20160601151015.xml,860,2,2016-05-20T14:33:34Z,2016-05-23T13:12:18Z,certain,ZN-M [RWS Zuid-Nederland District Midden],definedByValidityTimeSpec,2016-07-02T23:00:00Z,2016-07-04T03:00:00Z,51.624977,5.504043,entrySlipRoad,,approved
20160601151015.xml,860,3,2016-05-20T14:33:34Z,2016-05-23T13:12:18Z,certain,ZN-M [RWS Zuid-Nederland District Midden],definedByValidityTimeSpec,2016-07-02T23:00:00Z,2016-07-04T03:00:00Z,51.624977,5.504043,entrySlipRoad,,approved
20160601151015.xml,860,4,2016-05-20T14:33:34Z,2016-05-23T13:12:18Z,certain,ZN-M [RWS Zuid-Nederland District Midden],definedByValidityTimeSpec,2016-07-02T23:00:00Z,2016-07-04T03:00:00Z,51.639324,5.567903,entrySlipRoad,,approved
20160601151015.xml,860,5,2016-05-20T14:33:34Z,2016-05-23T13:12:18Z,certain,ZN-M [RWS Zuid-Nederland District Midden],definedByValidityTimeSpec,2016-07-02T23:00:00Z,2016-07-04T03:00:00Z,51.625004,5.501514,entrySlipRoad,,approved
20160601151015.xml,861,1,2016-05-20T16:57:39Z,2016-05-23T13:15:17Z,certain,ZN-M [RWS Zuid-Nederland District Midden],definedByValidityTimeSpec,2016-06-15T23:15:00Z,2016-06-16T01:30:00Z,51.471737,5.405319,parallelCarriageway,,approved
20160601151015.xml,861,2,2016-05-20T16:57:39Z,2016-05-23T13:15:17Z,certain,ZN-M [RWS Zuid-Nederland District Midden],definedByValidityTimeSpec,2016-06-15T23:15:00Z,2016-06-16T01:30:00Z,51.471737,5.405319,parallelCarriageway,,approved
20160601151015.xml,861,3,2016-05-20T16:57:39Z,2016-05-23T13:15:17Z,certain,ZN-M [RWS Zuid-Nederland District Midden],definedByValidityTimeSpec,2016-06-15T23:15:00Z,2016-06-16T01:30:00Z,51.471737,5.405319,parallelCarriageway,,approved
20160601151015.xml,861,4,2016-05-20T16:57:39Z,2016-05-23T13:15:17Z,certain,ZN-M [RWS Zuid-Nederland District Midden],definedByValidityTimeSpec,2016-06-15T23:15:00Z,2016-06-16T01:30:00Z,51.460968,5.4069285,entrySlipRoad,,approved
20160601151015.xml,862,1,2016-05-23T06:29:50Z,2016-05-26T06:04:00Z,certain,WNZ-Z [RWS West-Nederland Zuid District Zuid],definedByValidityTimeSpec,2016-07-06T19:00:00Z,2016-07-07T03:00:00Z,51.836372,4.9461637,mainCarriageway,,approved
20160601151015.xml,862,2,2016-05-23T06:29:50Z,2016-05-26T06:04:00Z,certain,WNZ-Z [RWS West-Nederland Zuid District Zuid],definedByValidityTimeSpec,2016-07-06T19:00:00Z,2016-07-07T03:00:00Z,51.836372,4.9461637,mainCarriageway,,approved
20160601151015.xml,862,3,2016-05-23T06:29:50Z,2016-05-26T06:04:00Z,certain,WNZ-Z [RWS West-Nederland Zuid District Zuid],definedByValidityTimeSpec,2016-07-06T19:00:00Z,2016-07-07T03:00:00Z,51.836372,4.9461637,mainCarriageway,,approved
20160601151015.xml,862,4,2016-05-23T06:29:50Z,2016-05-26T06:04:00Z,certain,WNZ-Z [RWS West-Nederland Zuid District Zuid],definedByValidityTimeSpec,2016-07-06T19:00:00Z,2016-07-07T03:00:00Z,51.836372,4.9461637,mainCarriageway,,approved
20160601151015.xml,863,1,2016-05-23T07:06:25Z,2016-05-23T09:57:51Z,certain,MN-Z [RWS Midden-Nederland District Zuid],definedByValidityTimeSpec,2016-06-14T19:00:00Z,2016-06-15T03:30:00Z,52.06143,5.0907893,mainCarriageway,,approved
20160601151015.xml,863,2,2016-05-23T07:06:25Z,2016-05-23T09:57:51Z,certain,MN-Z [RWS Midden-Nederland District Zuid],definedByValidityTimeSpec,2016-06-14T19:00:00Z,2016-06-15T03:30:00Z,52.06143,5.0907893,mainCarriageway,,approved
20160601151015.xml,863,3,2016-05-23T07:06:25Z,2016-05-23T09:57:51Z,certain,MN-Z [RWS Midden-Nederland District Zuid],definedByValidityTimeSpec,2016-06-14T19:00:00Z,2016-06-15T03:30:00Z,52.06143,5.0907893,mainCarriageway,,approved
20160601151015.xml,864,1,2016-05-23T07:14:59Z,2016-05-23T09:59:11Z,probable,MN-Z [RWS Midden-Nederland District Zuid],definedByValidityTimeSpec,2016-06-15T19:30:00Z,2016-06-16T03:30:00Z,52.06143,5.0907893,mainCarriageway,,approved
20160601151015.xml,864,2,2016-05-23T07:14:59Z,2016-05-23T09:59:11Z,probable,MN-Z [RWS Midden-Nederland District Zuid],definedByValidityTimeSpec,2016-06-15T19:30:00Z,2016-06-16T03:30:00Z,52.06143,5.0907893,mainCarriageway,,approved
20160601151015.xml,864,3,2016-05-23T07:14:59Z,2016-05-23T09:59:11Z,probable,MN-Z [RWS Midden-Nederland District Zuid],definedByValidityTimeSpec,2016-06-15T19:30:00Z,2016-06-16T03:30:00Z,52.06143,5.0907893,mainCarriageway,,approved
20160601151015.xml,865,1,2016-05-23T07:44:00Z,2016-06-01T05:33:41Z,certain,ZD-N [RWS Zee en Delta District Noord],definedByValidityTimeSpec,2016-06-01T05:33:41Z,2016-06-01T16:00:00Z,51.672314,4.1023293,mainCarriageway,,implemented
20160601151015.xml,865,2,2016-05-23T07:44:00Z,2016-06-01T05:33:41Z,certain,ZD-N [RWS Zee en Delta District Noord],definedByValidityTimeSpec,2016-06-01T05:33:41Z,2016-06-01T16:00:00Z,51.672314,4.1023293,mainCarriageway,,implemented
20160601151015.xml,866,1,2016-05-23T07:46:57Z,2016-06-01T05:33:47Z,certain,ZD-N [RWS Zee en Delta District Noord],definedByValidityTimeSpec,2016-06-01T05:33:47Z,2016-06-01T16:00:00Z,51.650326,3.9438846,mainCarriageway,,implemented
20160601151015.xml,866,2,2016-05-23T07:46:57Z,2016-06-01T05:33:47Z,certain,ZD-N [RWS Zee en Delta District Noord],definedByValidityTimeSpec,2016-06-01T05:33:47Z,2016-06-01T16:00:00Z,51.650326,3.9438846,mainCarriageway,,implemented
20160601151015.xml,867,1,2016-05-23T08:10:27Z,2016-05-23T09:10:49Z,certain,WNN-Z [RWS West-Nederland Noord District Zuid],definedByValidityTimeSpec,2016-06-09T21:00:00Z,2016-06-10T03:00:00Z,52.293728,4.942102,parallelCarriageway,,approved
20160601151015.xml,867,2,2016-05-23T08:10:27Z,2016-05-23T09:10:49Z,certain,WNN-Z [RWS West-Nederland Noord District Zuid],definedByValidityTimeSpec,2016-06-09T21:00:00Z,2016-06-10T03:00:00Z,52.293728,4.942102,parallelCarriageway,,approved
20160601151015.xml,867,3,2016-05-23T08:10:27Z,2016-05-23T09:10:49Z,certain,WNN-Z [RWS West-Nederland Noord District Zuid],definedByValidityTimeSpec,2016-06-09T21:00:00Z,2016-06-10T03:00:00Z,52.293728,4.942102,parallelCarriageway,,approved
20160601151015.xml,867,4,2016-05-23T08:10:27Z,2016-05-23T09:10:49Z,riskOf,WNN-Z [RWS West-Nederland Noord District Zuid],definedByValidityTimeSpec,2016-06-09T21:00:00Z,2016-06-10T03:00:00Z,52.293728,4.942102,parallelCarriageway,,
20160601151015.xml,868,1,2016-05-23T08:24:33Z,2016-05-23T08:39:22Z,certain,WNN-Z [RWS West-Nederland Noord District Zuid],definedByValidityTimeSpec,2016-06-09T20:30:00Z,2016-06-10T03:00:00Z,52.286545,4.92834,mainCarriageway,,approved
20160601151015.xml,868,2,2016-05-23T08:24:33Z,2016-05-23T08:39:22Z,certain,WNN-Z [RWS West-Nederland Noord District Zuid],definedByValidityTimeSpec,2016-06-09T20:30:00Z,2016-06-10T03:00:00Z,52.286545,4.92834,mainCarriageway,,approved
20160601151015.xml,868,3,2016-05-23T08:24:33Z,2016-05-23T08:39:22Z,certain,WNN-Z [RWS West-Nederland Noord District Zuid],definedByValidityTimeSpec,2016-06-09T20:30:00Z,2016-06-10T03:00:00Z,52.286545,4.92834,mainCarriageway,,approved
20160601151015.xml,868,4,2016-05-23T08:24:33Z,2016-05-23T08:39:22Z,riskOf,WNN-Z [RWS West-Nederland Noord District Zuid],definedByValidityTimeSpec,2016-06-09T20:30:00Z,2016-06-10T03:00:00Z,52.286545,4.92834,mainCarriageway,,
20160601151015.xml,869,1,2016-05-23T08:28:05Z,2016-05-25T07:22:02Z,certain,WNN-Z [RWS West-Nederland Noord District Zuid],definedByValidityTimeSpec,2016-06-14T21:00:00Z,2016-06-15T10:00:00Z,52.341393,5.1718335,entrySlipRoad,,approved
20160601151015.xml,869,2,2016-05-23T08:28:05Z,2016-05-25T07:22:02Z,certain,WNN-Z [RWS West-Nederland Noord District Zuid],definedByValidityTimeSpec,2016-06-14T21:00:00Z,2016-06-15T10:00:00Z,52.341393,5.1718335,entrySlipRoad,,approved
20160601151015.xml,869,3,2016-05-23T08:28:05Z,2016-05-25T07:22:02Z,riskOf,WNN-Z [RWS West-Nederland Noord District Zuid],definedByValidityTimeSpec,2016-06-14T21:00:00Z,2016-06-15T10:00:00Z,52.341393,5.1718335,entrySlipRoad,,
20160601151015.xml,869,4,2016-05-23T08:28:05Z,2016-05-25T07:22:02Z,certain,WNN-Z [RWS West-Nederland Noord District Zuid],definedByValidityTimeSpec,2016-06-14T21:00:00Z,2016-06-15T10:00:00Z,52.342327,5.177275,entrySlipRoad,,approved
20160601151015.xml,870,1,2016-05-23T09:42:48Z,2016-05-24T11:24:14Z,certain,ZN-ZO [RWS Zuid-Nederland District Zuid-Oost],definedByValidityTimeSpec,2016-06-06T08:00:00Z,2016-06-06T11:00:00Z,50.879395,5.9518204,mainCarriageway,,approved
20160601151015.xml,870,2,2016-05-23T09:42:48Z,2016-05-24T11:24:14Z,certain,ZN-ZO [RWS Zuid-Nederland District Zuid-Oost],definedByValidityTimeSpec,2016-06-06T08:00:00Z,2016-06-06T11:00:00Z,50.879395,5.9518204,mainCarriageway,,approved
20160601151015.xml,870,3,2016-05-23T09:42:48Z,2016-05-24T11:24:14Z,certain,ZN-ZO [RWS Zuid-Nederland District Zuid-Oost],definedByValidityTimeSpec,2016-06-06T08:00:00Z,2016-06-06T11:00:00Z,50.876125,5.9558516,mainCarriageway,,approved
20160601151015.xml,871,1,2016-05-23T11:37:15Z,2016-05-25T07:36:25Z,certain,MN-Z [RWS Midden-Nederland District Zuid],definedByValidityTimeSpec,2016-06-16T20:00:00Z,2016-06-17T03:00:00Z,52.042446,5.55259,mainCarriageway,,approved
20160601151015.xml,871,2,2016-05-23T11:37:15Z,2016-05-25T07:36:25Z,certain,MN-Z [RWS Midden-Nederland District Zuid],definedByValidityTimeSpec,2016-06-16T20:00:00Z,2016-06-17T03:00:00Z,52.042446,5.55259,mainCarriageway,,approved
20160601151015.xml,871,3,2016-05-23T11:37:15Z,2016-05-25T07:36:25Z,certain,MN-Z [RWS Midden-Nederland District Zuid],definedByValidityTimeSpec,2016-06-16T20:00:00Z,2016-06-17T03:00:00Z,52.042446,5.55259,mainCarriageway,,approved
20160601151015.xml,871,4,2016-05-23T11:37:15Z,2016-05-25T07:36:25Z,certain,MN-Z [RWS Midden-Nederland District Zuid],definedByValidityTimeSpec,2016-06-16T20:00:00Z,2016-06-17T03:00:00Z,52.042545,5.5481553,mainCarriageway,,approved
20160601151015.xml,872,1,2016-05-23T12:15:56Z,2016-05-24T13:35:46Z,certain,WNN-Z [RWS West-Nederland Noord District Zuid],definedByValidityTimeSpec,2016-06-13T22:30:00Z,2016-06-14T01:30:00Z,52.32999,5.0545807,mainCarriageway,,approved
20160601151015.xml,872,2,2016-05-23T12:15:56Z,2016-05-24T13:35:46Z,certain,WNN-Z [RWS West-Nederland Noord District Zuid],definedByValidityTimeSpec,2016-06-13T22:30:00Z,2016-06-14T01:30:00Z,52.32999,5.0545807,mainCarriageway,,approved
20160601151015.xml,872,3,2016-05-23T12:15:56Z,2016-05-24T13:35:46Z,certain,WNN-Z [RWS West-Nederland Noord District Zuid],definedByValidityTimeSpec,2016-06-13T22:30:00Z,2016-06-14T01:30:00Z,52.32999,5.0545807,mainCarriageway,,approved
20160601151015.xml,872,4,2016-05-23T12:15:56Z,2016-05-24T13:35:46Z,riskOf,WNN-Z [RWS West-Nederland Noord District Zuid],definedByValidityTimeSpec,2016-06-13T22:30:00Z,2016-06-14T01:30:00Z,52.32999,5.0545807,mainCarriageway,,
20160601151015.xml,872,5,2016-05-23T12:15:56Z,2016-05-24T13:35:46Z,certain,WNN-Z [RWS West-Nederland Noord District Zuid],definedByValidityTimeSpec,2016-06-13T22:30:00Z,2016-06-14T01:30:00Z,52.32999,5.0545807,mainCarriageway,,approved
20160601151015.xml,873,1,2016-05-23T12:23:43Z,2016-05-24T13:40:28Z,certain,WNN-Z [RWS West-Nederland Noord District Zuid],definedByValidityTimeSpec,2016-06-13T23:00:00Z,2016-06-14T02:00:00Z,52.335743,4.993778,parallelCarriageway,,approved
20160601151015.xml,873,2,2016-05-23T12:23:43Z,2016-05-24T13:40:28Z,certain,WNN-Z [RWS West-Nederland Noord District Zuid],definedByValidityTimeSpec,2016-06-13T23:00:00Z,2016-06-14T02:00:00Z,52.335743,4.993778,parallelCarriageway,,approved
20160601151015.xml,873,3,2016-05-23T12:23:43Z,2016-05-24T13:40:28Z,certain,WNN-Z [RWS West-Nederland Noord District Zuid],definedByValidityTimeSpec,2016-06-13T23:00:00Z,2016-06-14T02:00:00Z,52.335743,4.993778,parallelCarriageway,,approved
20160601151015.xml,873,4,2016-05-23T12:23:43Z,2016-05-24T13:40:28Z,riskOf,WNN-Z [RWS West-Nederland Noord District Zuid],definedByValidityTimeSpec,2016-06-13T23:00:00Z,2016-06-14T02:00:00Z,52.335743,4.993778,parallelCarriageway,,
20160601151015.xml,873,5,2016-05-23T12:23:43Z,2016-05-24T13:40:28Z,certain,WNN-Z [RWS West-Nederland Noord District Zuid],definedByValidityTimeSpec,2016-06-13T23:00:00Z,2016-06-14T02:00:00Z,52.337997,4.9894195,entrySlipRoad,,approved
20160601151015.xml,874,1,2016-05-23T12:30:09Z,2016-05-24T06:12:06Z,certain,WNN-Z [RWS West-Nederland Noord District Zuid],definedByValidityTimeSpec,2016-06-13T20:00:00Z,2016-06-14T03:00:00Z,52.280003,4.95258,mainCarriageway,,approved
20160601151015.xml,874,2,2016-05-23T12:30:09Z,2016-05-24T06:12:06Z,certain,WNN-Z [RWS West-Nederland Noord District Zuid],definedByValidityTimeSpec,2016-06-13T20:00:00Z,2016-06-14T03:00:00Z,52.280003,4.95258,mainCarriageway,,approved
20160601151015.xml,874,3,2016-05-23T12:30:09Z,2016-05-24T06:12:06Z,certain,WNN-Z [RWS West-Nederland Noord District Zuid],definedByValidityTimeSpec,2016-06-13T20:00:00Z,2016-06-14T03:00:00Z,52.280003,4.95258,mainCarriageway,,approved
20160601151015.xml,875,1,2016-05-23T12:48:06Z,2016-05-24T06:13:45Z,certain,WNN-Z [RWS West-Nederland Noord District Zuid],definedByValidityTimeSpec,2016-06-13T20:00:00Z,2016-06-14T03:00:00Z,52.285934,4.939525,mainCarriageway,,approved
20160601151015.xml,875,2,2016-05-23T12:48:06Z,2016-05-24T06:13:45Z,certain,WNN-Z [RWS West-Nederland Noord District Zuid],definedByValidityTimeSpec,2016-06-13T20:00:00Z,2016-06-14T03:00:00Z,52.285934,4.939525,mainCarriageway,,approved
20160601151015.xml,875,3,2016-05-23T12:48:06Z,2016-05-24T06:13:45Z,certain,WNN-Z [RWS West-Nederland Noord District Zuid],definedByValidityTimeSpec,2016-06-13T20:00:00Z,2016-06-14T03:00:00Z,52.285934,4.939525,mainCarriageway,,approved
20160601151015.xml,875,4,2016-05-23T12:48:06Z,2016-05-24T06:13:45Z,riskOf,WNN-Z [RWS West-Nederland Noord District Zuid],definedByValidityTimeSpec,2016-06-13T20:00:00Z,2016-06-14T03:00:00Z,52.285934,4.939525,mainCarriageway,,
20160601151015.xml,876,1,2016-05-23T13:18:23Z,2016-05-24T04:52:51Z,certain,MN-Z [RWS Midden-Nederland District Zuid],definedByValidityTimeSpec,2016-06-09T18:00:00Z,2016-06-10T03:00:00Z,52.063065,5.1453004,mainCarriageway,,approved
20160601151015.xml,876,2,2016-05-23T13:18:23Z,2016-05-24T04:52:51Z,certain,MN-Z [RWS Midden-Nederland District Zuid],definedByValidityTimeSpec,2016-06-09T18:00:00Z,2016-06-10T03:00:00Z,52.063065,5.1453004,mainCarriageway,,approved
20160601151015.xml,876,3,2016-05-23T13:18:23Z,2016-05-24T04:52:51Z,certain,MN-Z [RWS Midden-Nederland District Zuid],definedByValidityTimeSpec,2016-06-09T18:00:00Z,2016-06-10T03:00:00Z,52.063065,5.1453004,mainCarriageway,,approved
20160601151015.xml,876,4,2016-05-23T13:18:23Z,2016-05-24T04:52:51Z,certain,MN-Z [RWS Midden-Nederland District Zuid],definedByValidityTimeSpec,2016-06-09T18:00:00Z,2016-06-10T03:00:00Z,52.05587,5.144815,mainCarriageway,,approved
20160601151015.xml,877,1,2016-05-23T13:42:46Z,2016-05-30T08:53:36Z,certain,WNN-N [RWS West-Nederland Noord District Noord],definedByValidityTimeSpec,2016-06-16T22:00:00Z,2016-06-17T01:00:00Z,52.559914,4.964963,mainCarriageway,,approved
20160601151015.xml,877,2,2016-05-23T13:42:46Z,2016-05-30T08:53:36Z,certain,WNN-N [RWS West-Nederland Noord District Noord],definedByValidityTimeSpec,2016-06-16T22:00:00Z,2016-06-17T01:00:00Z,52.559914,4.964963,mainCarriageway,,approved
20160601151015.xml,877,3,2016-05-23T13:42:46Z,2016-05-30T08:53:36Z,certain,WNN-N [RWS West-Nederland Noord District Noord],definedByValidityTimeSpec,2016-06-16T22:00:00Z,2016-06-17T01:00:00Z,52.559914,4.964963,mainCarriageway,,approved
20160601151015.xml,877,4,2016-05-23T13:42:46Z,2016-05-30T08:53:36Z,certain,WNN-N [RWS West-Nederland Noord District Noord],definedByValidityTimeSpec,2016-06-16T22:00:00Z,2016-06-17T01:00:00Z,52.720207,5.0235577,entrySlipRoad,,approved
20160601151015.xml,878,1,2016-05-23T15:01:28Z,2016-05-24T13:22:29Z,certain,WNN-Z [RWS West-Nederland Noord District Zuid],definedByValidityTimeSpec,2016-06-15T21:00:00Z,2016-06-16T03:00:00Z,52.338364,4.8694572,mainCarriageway,,approved
20160601151015.xml,878,2,2016-05-23T15:01:28Z,2016-05-24T13:22:29Z,certain,WNN-Z [RWS West-Nederland Noord District Zuid],definedByValidityTimeSpec,2016-06-15T21:00:00Z,2016-06-16T03:00:00Z,52.338364,4.8694572,mainCarriageway,,approved
20160601151015.xml,878,3,2016-05-23T15:01:28Z,2016-05-24T13:22:29Z,certain,WNN-Z [RWS West-Nederland Noord District Zuid],definedByValidityTimeSpec,2016-06-15T21:00:00Z,2016-06-16T03:00:00Z,52.338364,4.8694572,mainCarriageway,,approved
20160601151015.xml,878,4,2016-05-23T15:01:28Z,2016-05-24T13:22:29Z,certain,WNN-Z [RWS West-Nederland Noord District Zuid],definedByValidityTimeSpec,2016-06-15T21:00:00Z,2016-06-16T03:00:00Z,52.339123,4.858433,entrySlipRoad,,approved
20160601151015.xml,879,1,2016-05-23T15:32:14Z,2016-05-24T07:22:21Z,certain,NN-W [RWS Noord-Nederland District West],definedByValidityTimeSpec,2016-06-13T18:00:00Z,2016-06-13T21:00:00Z,53.103245,5.816512,mainCarriageway,,approved
20160601151015.xml,879,2,2016-05-23T15:32:14Z,2016-05-24T07:22:21Z,certain,NN-W [RWS Noord-Nederland District West],definedByValidityTimeSpec,2016-06-13T18:00:00Z,2016-06-13T21:00:00Z,53.103245,5.816512,mainCarriageway,,approved
20160601151015.xml,879,3,2016-05-23T15:32:14Z,2016-05-24T07:22:21Z,certain,NN-W [RWS Noord-Nederland District West],definedByValidityTimeSpec,2016-06-13T18:00:00Z,2016-06-13T21:00:00Z,53.103245,5.816512,mainCarriageway,,approved
20160601151015.xml,879,4,2016-05-23T15:32:14Z,2016-05-24T07:22:21Z,certain,NN-W [RWS Noord-Nederland District West],definedByValidityTimeSpec,2016-06-13T18:00:00Z,2016-06-13T21:00:00Z,53.116165,5.8105006,mainCarriageway,,approved
20160601151015.xml,879,5,2016-05-23T15:32:14Z,2016-05-24T07:22:21Z,certain,NN-W [RWS Noord-Nederland District West],definedByValidityTimeSpec,2016-06-13T18:00:00Z,2016-06-13T21:00:00Z,53.112732,5.8149905,entrySlipRoad,,approved
20160601151015.xml,880,1,2016-05-23T15:44:46Z,2016-05-24T07:23:32Z,certain,NN-W [RWS Noord-Nederland District West],definedByValidityTimeSpec,2016-06-13T18:30:00Z,2016-06-13T21:30:00Z,53.085243,5.825533,mainCarriageway,,approved
20160601151015.xml,880,2,2016-05-23T15:44:46Z,2016-05-24T07:23:32Z,certain,NN-W [RWS Noord-Nederland District West],definedByValidityTimeSpec,2016-06-13T18:30:00Z,2016-06-13T21:30:00Z,53.085243,5.825533,mainCarriageway,,approved
20160601151015.xml,880,3,2016-05-23T15:44:46Z,2016-05-24T07:23:32Z,certain,NN-W [RWS Noord-Nederland District West],definedByValidityTimeSpec,2016-06-13T18:30:00Z,2016-06-13T21:30:00Z,53.085243,5.825533,mainCarriageway,,approved
20160601151015.xml,880,4,2016-05-23T15:44:46Z,2016-05-24T07:23:32Z,certain,NN-W [RWS Noord-Nederland District West],definedByValidityTimeSpec,2016-06-13T18:30:00Z,2016-06-13T21:30:00Z,53.09644,5.820503,mainCarriageway,,approved
20160601151015.xml,880,5,2016-05-23T15:44:46Z,2016-05-24T07:23:32Z,certain,NN-W [RWS Noord-Nederland District West],definedByValidityTimeSpec,2016-06-13T18:30:00Z,2016-06-13T21:30:00Z,53.0914,5.8240547,entrySlipRoad,,approved
20160601151015.xml,881,1,2016-05-24T04:31:13Z,2016-05-24T08:04:53Z,certain,NN-W [RWS Noord-Nederland District West],definedByValidityTimeSpec,2016-06-13T19:00:00Z,2016-06-13T22:00:00Z,53.044167,5.847155,mainCarriageway,,approved
20160601151015.xml,881,2,2016-05-24T04:31:13Z,2016-05-24T08:04:53Z,certain,NN-W [RWS Noord-Nederland District West],definedByValidityTimeSpec,2016-06-13T19:00:00Z,2016-06-13T22:00:00Z,53.044167,5.847155,mainCarriageway,,approved
20160601151015.xml,881,3,2016-05-24T04:31:13Z,2016-05-24T08:04:53Z,certain,NN-W [RWS Noord-Nederland District West],definedByValidityTimeSpec,2016-06-13T19:00:00Z,2016-06-13T22:00:00Z,53.044167,5.847155,mainCarriageway,,approved
20160601151015.xml,881,4,2016-05-24T04:31:13Z,2016-05-24T08:04:53Z,certain,NN-W [RWS Noord-Nederland District West],definedByValidityTimeSpec,2016-06-13T19:00:00Z,2016-06-13T22:00:00Z,53.052017,5.843623,mainCarriageway,,approved
20160601151015.xml,881,5,2016-05-24T04:31:13Z,2016-05-24T08:04:53Z,certain,NN-W [RWS Noord-Nederland District West],definedByValidityTimeSpec,2016-06-13T19:00:00Z,2016-06-13T22:00:00Z,53.04833,5.846714,entrySlipRoad,,approved
