date_start,date_end,week_day_start,week_day_end,roadID,probabilityOfOccurrence,operatorActionStatus,sourceName
2016-06-13-23,2016-06-14-00,Monday,Tuesday,359,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-13-23,2016-06-14-00,Monday,Tuesday,171,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-13-23,2016-06-14-00,Monday,Tuesday,360,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-13-23,2016-06-14-00,Monday,Tuesday,156,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-13-23,2016-06-14-00,Monday,Tuesday,156,riskOf,"",WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-13-23,2016-06-14-01,Monday,Tuesday,356,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-13-23,2016-06-14-01,Monday,Tuesday,155,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-13-23,2016-06-14-01,Monday,Tuesday,155,riskOf,"",WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-13-23,2016-06-14-01,Monday,Tuesday,357,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-13-23,2016-06-14-02,Monday,Tuesday,156,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-13-23,2016-06-14-02,Monday,Tuesday,156,riskOf,"",WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-13-23,2016-06-14-02,Monday,Tuesday,157,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-13-23,2016-06-14-02,Monday,Tuesday,171,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-13-23,2016-06-14-02,Monday,Tuesday,172,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-13-23,2016-06-14-02,Monday,Tuesday,156,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-13-23,2016-06-14-02,Monday,Tuesday,156,riskOf,"",WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-13-23,2016-06-14-02,Monday,Tuesday,358,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-14-00,2016-06-14-02,Tuesday,Tuesday,361,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-14-00,2016-06-14-03,Tuesday,Tuesday,361,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-14-02,2016-06-14-02,Tuesday,Tuesday,178,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-14-02,2016-06-14-03,Tuesday,Tuesday,178,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-14-04,2016-06-14-12,Tuesday,Tuesday,196,certain,approved,WNN-N [RWS West-Nederland Noord District Noord]
2016-06-14-09,2016-06-14-15,Tuesday,Tuesday,70,certain,approved,WNN-N [RWS West-Nederland Noord District Noord]
2016-06-14-16,2016-06-14-19,Tuesday,Tuesday,380,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-14-16,2016-06-14-21,Tuesday,Tuesday,380,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-14-19,2016-06-14-21,Tuesday,Tuesday,381,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-14-19,2016-06-15-01,Tuesday,Wednesday,381,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-14-19,2016-06-15-02,Tuesday,Wednesday,178,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-14-19,2016-06-15-03,Tuesday,Wednesday,137,probable,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-14-19,2016-06-15-03,Tuesday,Wednesday,138,probable,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-14-19,2016-06-15-03,Tuesday,Wednesday,137,probable,"",WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-14-19,2016-06-15-03,Tuesday,Wednesday,139,probable,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-14-19,2016-06-15-03,Tuesday,Wednesday,178,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-14-20,2016-06-14-21,Tuesday,Tuesday,178,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-14-20,2016-06-14-21,Tuesday,Tuesday,178,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-14-20,2016-06-14-21,Tuesday,Tuesday,382,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-14-20,2016-06-15-01,Tuesday,Wednesday,147,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-14-20,2016-06-15-01,Tuesday,Wednesday,383,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-14-20,2016-06-15-02,Tuesday,Wednesday,178,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-14-20,2016-06-15-02,Tuesday,Wednesday,178,riskOf,"",WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-14-20,2016-06-15-02,Tuesday,Wednesday,178,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-14-20,2016-06-15-02,Tuesday,Wednesday,178,riskOf,"",WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-14-20,2016-06-15-02,Tuesday,Wednesday,178,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-14-20,2016-06-15-02,Tuesday,Wednesday,178,riskOf,"",WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-14-20,2016-06-15-03,Tuesday,Wednesday,382,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-14-20,2016-06-15-03,Tuesday,Wednesday,147,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-14-20,2016-06-15-03,Tuesday,Wednesday,383,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-14-20,2016-06-15-03,Tuesday,Wednesday,383,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-14-20,2016-06-15-03,Tuesday,Wednesday,383,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-14-20,2016-06-15-03,Tuesday,Wednesday,169,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-14-21,2016-06-14-21,Tuesday,Tuesday,386,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-14-21,2016-06-14-22,Tuesday,Tuesday,162,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-14-21,2016-06-14-22,Tuesday,Tuesday,391,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-14-21,2016-06-15-01,Tuesday,Wednesday,387,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-14-21,2016-06-15-01,Tuesday,Wednesday,387,riskOf,"",WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-14-21,2016-06-15-01,Tuesday,Wednesday,384,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-14-21,2016-06-15-03,Tuesday,Wednesday,162,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-14-21,2016-06-15-03,Tuesday,Wednesday,163,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-14-21,2016-06-15-03,Tuesday,Wednesday,169,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-14-21,2016-06-15-03,Tuesday,Wednesday,147,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-14-21,2016-06-15-03,Tuesday,Wednesday,147,riskOf,"",WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-14-21,2016-06-15-03,Tuesday,Wednesday,170,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-14-21,2016-06-15-03,Tuesday,Wednesday,384,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-14-21,2016-06-15-03,Tuesday,Wednesday,385,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-14-21,2016-06-15-03,Tuesday,Wednesday,386,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-14-21,2016-06-15-03,Tuesday,Wednesday,387,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-14-21,2016-06-15-03,Tuesday,Wednesday,387,riskOf,"",WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-14-21,2016-06-15-03,Tuesday,Wednesday,162,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-14-21,2016-06-15-03,Tuesday,Wednesday,388,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-14-21,2016-06-15-03,Tuesday,Wednesday,162,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-14-21,2016-06-15-03,Tuesday,Wednesday,387,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-14-21,2016-06-15-03,Tuesday,Wednesday,387,riskOf,"",WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-14-22,2016-06-14-23,Tuesday,Tuesday,27,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-14-22,2016-06-15-01,Tuesday,Wednesday,389,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-14-22,2016-06-15-02,Tuesday,Wednesday,147,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-14-22,2016-06-15-02,Tuesday,Wednesday,147,riskOf,"",WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-14-22,2016-06-15-02,Tuesday,Wednesday,170,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-14-22,2016-06-15-03,Tuesday,Wednesday,389,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-14-22,2016-06-15-03,Tuesday,Wednesday,27,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-14-22,2016-06-15-03,Tuesday,Wednesday,147,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-14-22,2016-06-15-03,Tuesday,Wednesday,147,riskOf,"",WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-14-22,2016-06-15-03,Tuesday,Wednesday,390,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-15-00,2016-06-15-01,Wednesday,Wednesday,392,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-15-00,2016-06-15-03,Wednesday,Wednesday,392,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-15-00,2016-06-15-03,Wednesday,Wednesday,393,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-15-01,2016-06-15-02,Wednesday,Wednesday,178,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-15-01,2016-06-15-03,Wednesday,Wednesday,178,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-15-01,2016-06-15-03,Wednesday,Wednesday,178,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-15-02,2016-06-15-02,Wednesday,Wednesday,27,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-15-02,2016-06-15-03,Wednesday,Wednesday,27,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-15-04,2016-06-15-12,Wednesday,Wednesday,196,certain,approved,WNN-N [RWS West-Nederland Noord District Noord]
2016-06-15-07,2016-06-15-09,Wednesday,Wednesday,395,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-15-07,2016-06-15-13,Wednesday,Wednesday,395,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-15-07,2016-06-15-14,Wednesday,Wednesday,394,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-15-08,2016-06-15-08,Wednesday,Wednesday,394,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-15-08,2016-06-15-14,Wednesday,Wednesday,394,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-15-09,2016-06-15-10,Wednesday,Wednesday,396,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-15-09,2016-06-15-13,Wednesday,Wednesday,396,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-15-09,2016-06-15-15,Wednesday,Wednesday,70,certain,approved,WNN-N [RWS West-Nederland Noord District Noord]
2016-06-15-10,2016-06-15-14,Wednesday,Wednesday,399,certain,approved,WNN-N [RWS West-Nederland Noord District Noord]
2016-06-15-10,2016-06-15-14,Wednesday,Wednesday,109,certain,approved,WNN-N [RWS West-Nederland Noord District Noord]
2016-06-15-10,2016-06-15-14,Wednesday,Wednesday,400,certain,approved,WNN-N [RWS West-Nederland Noord District Noord]
2016-06-15-10,2016-06-15-14,Wednesday,Wednesday,113,certain,approved,WNN-N [RWS West-Nederland Noord District Noord]
2016-06-15-10,2016-06-15-14,Wednesday,Wednesday,401,certain,approved,WNN-N [RWS West-Nederland Noord District Noord]
2016-06-15-17,2016-06-15-20,Wednesday,Wednesday,383,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-15-17,2016-06-15-21,Wednesday,Wednesday,383,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-15-18,2016-06-15-19,Wednesday,Wednesday,1,probable,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-15-18,2016-06-15-19,Wednesday,Wednesday,1,probable,"",WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-15-18,2016-06-15-19,Wednesday,Wednesday,2,probable,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-15-18,2016-07-04-21,Wednesday,Monday,1,probable,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-15-18,2016-07-04-21,Wednesday,Monday,1,probable,"",WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-15-18,2016-07-04-21,Wednesday,Monday,269,probable,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-15-19,2016-06-15-20,Wednesday,Wednesday,402,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-15-19,2016-06-16-02,Wednesday,Thursday,147,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-15-19,2016-06-16-03,Wednesday,Thursday,147,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-15-20,2016-06-15-21,Wednesday,Wednesday,178,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-15-20,2016-06-15-21,Wednesday,Wednesday,178,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-15-20,2016-06-15-21,Wednesday,Wednesday,160,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-15-20,2016-06-15-21,Wednesday,Wednesday,404,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-15-20,2016-06-15-21,Wednesday,Wednesday,178,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-15-20,2016-06-16-01,Wednesday,Thursday,66,certain,approved,WNN-N [RWS West-Nederland Noord District Noord]
2016-06-15-20,2016-06-16-01,Wednesday,Thursday,159,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-15-20,2016-06-16-02,Wednesday,Thursday,178,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-15-20,2016-06-16-02,Wednesday,Thursday,178,riskOf,"",WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-15-20,2016-06-16-03,Wednesday,Thursday,178,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-15-20,2016-06-16-03,Wednesday,Thursday,159,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-15-20,2016-06-16-03,Wednesday,Thursday,66,certain,implemented,WNN-N [RWS West-Nederland Noord District Noord]
2016-06-15-20,2016-06-16-03,Wednesday,Thursday,160,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-15-20,2016-06-16-03,Wednesday,Thursday,403,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-15-21,2016-06-16-02,Wednesday,Thursday,178,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-15-21,2016-06-16-02,Wednesday,Thursday,178,riskOf,"",WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-15-21,2016-06-16-02,Wednesday,Thursday,380,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-15-21,2016-06-16-02,Wednesday,Thursday,147,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-15-21,2016-06-16-02,Wednesday,Thursday,147,riskOf,"",WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-15-21,2016-06-16-02,Wednesday,Thursday,170,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-15-21,2016-06-16-03,Wednesday,Thursday,66,certain,approved,WNN-N [RWS West-Nederland Noord District Noord]
2016-06-15-21,2016-06-16-03,Wednesday,Thursday,67,certain,approved,WNN-N [RWS West-Nederland Noord District Noord]
2016-06-15-21,2016-06-16-03,Wednesday,Thursday,160,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-15-21,2016-06-16-03,Wednesday,Thursday,161,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-15-21,2016-06-16-03,Wednesday,Thursday,147,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-15-21,2016-06-16-03,Wednesday,Thursday,147,riskOf,"",WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-15-21,2016-06-16-03,Wednesday,Thursday,170,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-15-21,2016-06-16-03,Wednesday,Thursday,380,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-15-21,2016-06-16-03,Wednesday,Thursday,147,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-15-21,2016-06-16-03,Wednesday,Thursday,147,riskOf,"",WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-15-21,2016-06-16-03,Wednesday,Thursday,390,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-15-21,2016-06-16-04,Wednesday,Thursday,178,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-15-21,2016-06-16-04,Wednesday,Thursday,178,riskOf,"",WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-15-21,,Wednesday,,178,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-15-21,,Wednesday,,178,riskOf,"",WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-15-22,2016-06-16-02,Wednesday,Thursday,134,certain,approved,WNN-N [RWS West-Nederland Noord District Noord]
2016-06-15-22,2016-06-16-02,Wednesday,Thursday,67,certain,approved,WNN-N [RWS West-Nederland Noord District Noord]
2016-06-15-22,2016-06-16-03,Wednesday,Thursday,67,certain,implemented,WNN-N [RWS West-Nederland Noord District Noord]
2016-06-15-23,2016-06-16-01,Wednesday,Thursday,402,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-15-23,2016-06-16-02,Wednesday,Thursday,103,certain,approved,WNN-N [RWS West-Nederland Noord District Noord]
2016-06-15-23,2016-06-16-02,Wednesday,Thursday,104,certain,approved,WNN-N [RWS West-Nederland Noord District Noord]
2016-06-15-23,,Wednesday,,402,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-16-00,2016-06-16-03,Thursday,Thursday,106,certain,approved,WNN-N [RWS West-Nederland Noord District Noord]
2016-06-16-00,2016-06-16-03,Thursday,Thursday,107,certain,approved,WNN-N [RWS West-Nederland Noord District Noord]
2016-06-16-00,2016-06-16-03,Thursday,Thursday,109,certain,approved,WNN-N [RWS West-Nederland Noord District Noord]
2016-06-16-00,2016-06-16-03,Thursday,Thursday,110,certain,approved,WNN-N [RWS West-Nederland Noord District Noord]
2016-06-16-01,2016-06-16-02,Thursday,Thursday,178,certain,approved,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-16-01,2016-06-16-03,Thursday,Thursday,111,certain,approved,WNN-N [RWS West-Nederland Noord District Noord]
2016-06-16-01,2016-06-16-03,Thursday,Thursday,112,certain,approved,WNN-N [RWS West-Nederland Noord District Noord]
2016-06-16-01,2016-06-16-03,Thursday,Thursday,113,certain,approved,WNN-N [RWS West-Nederland Noord District Noord]
2016-06-16-01,2016-06-16-03,Thursday,Thursday,114,certain,approved,WNN-N [RWS West-Nederland Noord District Noord]
2016-06-16-01,2016-06-16-03,Thursday,Thursday,178,certain,implemented,WNN-Z [RWS West-Nederland Noord District Zuid]
2016-06-16-04,2016-06-16-12,Thursday,Thursday,196,certain,approved,WNN-N [RWS West-Nederland Noord District Noord]
2016-06-16-05,2016-06-16-07,Thursday,Thursday,123,certain,approved,WNN-N [RWS West-Nederland Noord District Noord]
2016-06-16-05,2016-06-16-12,Thursday,Thursday,123,certain,implemented,WNN-N [RWS West-Nederland Noord District Noord]
2016-06-16-07,2016-06-16-11,Thursday,Thursday,409,certain,approved,WNN-N [RWS West-Nederland Noord District Noord]
2016-06-16-07,2016-06-16-12,Thursday,Thursday,409,certain,implemented,WNN-N [RWS West-Nederland Noord District Noord]
2016-06-16-08,2016-06-16-08,Thursday,Thursday,417,certain,approved,WNN-N [RWS West-Nederland Noord District Noord]
2016-06-16-08,2016-06-16-12,Thursday,Thursday,417,certain,implemented,WNN-N [RWS West-Nederland Noord District Noord]
2016-06-16-09,2016-06-16-11,Thursday,Thursday,70,certain,approved,WNN-N [RWS West-Nederland Noord District Noord]
2016-06-16-09,2016-06-16-15,Thursday,Thursday,70,certain,implemented,WNN-N [RWS West-Nederland Noord District Noord]
